MEASURE_ID,SOC,BATTERY_ID,FREQUENCY_ID,IMPEDANCE_VALUE
02_9,030,02,0,(0.102393029772694-0.00368791784379721j)
02_9,020,02,0,(0.105714898259194-0.0042822186883757j)
02_9,010,02,0,(0.114456083803135-0.00619467903022731j)
03_4,100,03,0,(0.109190761779911-0.00540687282386518j)
03_4,090,03,0,(0.106987718187658-0.00568010600890887j)
03_4,080,03,0,(0.105506654529138-0.00594839025772978j)
03_4,070,03,0,(0.104829250015925-0.00629124775527461j)
03_4,060,03,0,(0.104966935587706-0.00520950520399661j)
03_4,050,03,0,(0.102368749499604-0.00392317272263968j)
03_4,040,03,0,(0.102421372762066-0.00379211654394144j)
03_4,030,03,0,(0.103640343252416-0.00379512006279436j)
03_4,020,03,0,(0.106557392879336-0.0042166460163693j)
03_4,010,03,0,(0.113627167893448-0.00593455516064058j)
03_5,100,03,0,(0.105531305826313-0.0050480711703967j)
03_5,090,03,0,(0.104477244194943-0.0056133705349074j)
03_5,080,03,0,(0.103700367615045-0.00601054453113773j)
03_5,070,03,0,(0.102954330490517-0.00608355297802419j)
03_5,060,03,0,(0.103253696194081-0.00543129661386974j)
03_5,050,03,0,(0.100813585652531-0.00407494769823432j)
03_5,040,03,0,(0.10100983919867-0.00372033135277513j)
03_5,030,03,0,(0.102256360333057-0.00380744895142386j)
03_5,020,03,0,(0.10496826205592-0.00428572262903223j)
03_5,010,03,0,(0.112756164680073-0.00604735748110373j)
03_6,100,03,0,(0.105594901387779-0.00520195884104687j)
03_6,090,03,0,(0.104690860922653-0.00537142877303469j)
03_6,080,03,0,(0.103814856956643-0.00585257655212147j)
03_6,070,03,0,(0.103136449818272-0.00616939581982307j)
03_6,060,03,0,(0.103822709651676-0.0055807087262384j)
03_6,050,03,0,(0.100862350408708-0.00401715626260233j)
03_6,040,03,0,(0.100632897953562-0.00360142329046222j)
03_6,030,03,0,(0.101833364308725-0.00353854782040797j)
03_6,020,03,0,(0.104556652552811-0.00386965444817431j)
03_6,010,03,0,(0.11624591751411-0.00607669673061588j)
03_7,100,03,0,(0.105609373757143-0.00512198586052616j)
03_7,090,03,0,(0.104815110646496-0.00551833945621146j)
03_7,080,03,0,(0.10412817371838-0.00580056269550244j)
03_7,070,03,0,(0.104082908967181-0.00612916434619293j)
03_7,060,03,0,(0.104663479573969-0.00547129208231707j)
03_7,050,03,0,(0.101977930439182-0.00390078925499265j)
03_7,040,03,0,(0.102319786063023-0.00366168216026469j)
03_7,030,03,0,(0.103836918156763-0.00384608292358134j)
03_7,020,03,0,(0.107357935952558-0.00421198299060971j)
03_7,010,03,0,(0.115858449609973-0.00596507742573378j)
03_8,100,03,0,(0.104888188176738-0.00506390343139345j)
03_8,090,03,0,(0.104973798447254-0.00541048946843943j)
03_8,080,03,0,(0.104416300986229-0.00592800581502448j)
03_8,070,03,0,(0.104061813544134-0.00593676862266115j)
03_8,060,03,0,(0.104179195945889-0.00547422800913109j)
03_8,050,03,0,(0.101676440993989-0.0038911022976512j)
03_8,040,03,0,(0.101674780253398-0.00356476857994166j)
03_8,030,03,0,(0.104176988298651-0.00369461349836926j)
03_8,020,03,0,(0.108883548758544-0.00422322745781783j)
03_8,010,03,0,(0.118565884407127-0.00603181887879432j)
03_9,100,03,0,(0.103895069349575-0.00513727286794197j)
03_9,090,03,0,(0.1042215688414-0.00545553993730263j)
03_9,080,03,0,(0.103203838156061-0.00573277441424088j)
03_9,070,03,0,(0.102795420354175-0.00594884499965252j)
03_9,060,03,0,(0.102490703460848-0.00551478104349797j)
03_9,050,03,0,(0.100378152787115-0.00395404888606106j)
03_9,040,03,0,(0.102126334300486-0.00363589753654634j)
03_9,030,03,0,(0.103930111632252-0.00375551027014415j)
03_9,020,03,0,(0.107853823871362-0.00423857322881307j)
03_9,010,03,0,(0.117655599637828-0.00623443176386441j)
02_4,100,02,1,(0.109770468977921-0.00368208216781645j)
02_4,090,02,1,(0.105732292056197-0.00450857248846943j)
02_4,080,02,1,(0.105013171588001-0.00491617497934145j)
02_4,070,02,1,(0.104312794378982-0.00526532266148101j)
02_4,060,02,1,(0.103527788922778-0.00527503686171172j)
02_4,050,02,1,(0.102448766278342-0.00335486395346618j)
02_4,040,02,1,(0.103323526529689-0.00292622218821953j)
02_4,030,02,1,(0.103869354893898-0.00319871099754167j)
02_4,020,02,1,(0.107390012821021-0.00369123413278272j)
02_4,010,02,1,(0.115687893625816-0.00522587903774188j)
02_5,100,02,1,(0.108577445711925-0.003647475205656j)
02_5,090,02,1,(0.104924508865757-0.00439972649496031j)
02_5,080,02,1,(0.104198198838634-0.00481238458134663j)
02_5,070,02,1,(0.103964615383407-0.00516282230716732j)
02_5,060,02,1,(0.103541231522454-0.00545013520331272j)
02_5,050,02,1,(0.102268214079269-0.00322834491199177j)
02_5,040,02,1,(0.103129697208482-0.00282350897065398j)
02_5,030,02,1,(0.103781426703517-0.0030341510191637j)
02_5,020,02,1,(0.107732019489536-0.00354336236928672j)
02_5,010,02,1,(0.115320815652449-0.00527648132080648j)
02_6,100,02,1,(0.108141117342355-0.00378393602834948j)
02_6,090,02,1,(0.106332094313946-0.00467523608744399j)
02_6,080,02,1,(0.105714121585003-0.00521470099705478j)
02_6,070,02,1,(0.105070725120827-0.00531789670205198j)
02_6,060,02,1,(0.104516525386178-0.00546884885741841j)
02_6,050,02,1,(0.10340482560307-0.0033936874453612j)
02_6,040,02,1,(0.10329939058775-0.0030131317565914j)
02_6,030,02,1,(0.105467096304513-0.00323546161277185j)
02_6,020,02,1,(0.108105246766613-0.00359678599137947j)
02_6,010,02,1,(0.117775223840685-0.00545409586833128j)
02_7,100,02,1,(0.107744609154929-0.00385533839516031j)
02_7,090,02,1,(0.104143989487251-0.00461442861563816j)
02_7,080,02,1,(0.103437550704841-0.00498759221485079j)
02_7,070,02,1,(0.102659713116796-0.00523283618851487j)
02_7,060,02,1,(0.102357816750717-0.00544802022720276j)
02_7,050,02,1,(0.100881669474007-0.00335860763649363j)
02_7,040,02,1,(0.100739193883156-0.00286676122230435j)
02_7,030,02,1,(0.102145021133448-0.00312385173770265j)
02_7,020,02,1,(0.104656370614559-0.00354890057685331j)
02_7,010,02,1,(0.113022579255082-0.00510460424886852j)
02_8,100,02,1,(0.104043680564813-0.00362291611300071j)
02_8,090,02,1,(0.100962143446812-0.00440675015174541j)
02_8,080,02,1,(0.101079284313566-0.00501228033494762j)
02_8,070,02,1,(0.100366303816612-0.00499883825289059j)
02_8,060,02,1,(0.100373415582944-0.00533916196136098j)
02_8,050,02,1,(0.0985931606740484-0.00320675182807782j)
02_8,040,02,1,(0.0990642831811825-0.00289319852545478j)
02_8,030,02,1,(0.100556196924338-0.00288241947334658j)
02_8,020,02,1,(0.10293233515227-0.00348272904323616j)
02_8,010,02,1,(0.110978356196372-0.00500939371922856j)
02_9,100,02,1,(0.104244832675701-0.00363560849194253j)
02_9,090,02,1,(0.102026685386876-0.00451481859416892j)
02_9,080,02,1,(0.101787032389879-0.00472752973729589j)
02_9,070,02,1,(0.10152863162504-0.00509779776326706j)
02_9,060,02,1,(0.100618830253079-0.00525521608346068j)
02_9,050,02,1,(0.0994889676970188-0.00315946405783245j)
02_9,040,02,1,(0.0999200241639305-0.0028098634974387j)
02_9,030,02,1,(0.101233375801798-0.0029396817722864j)
02_9,020,02,1,(0.104271876182983-0.0035561671561076j)
02_9,010,02,1,(0.112397929656915-0.00522747960522035j)
03_4,100,03,1,(0.108447540127705-0.00358128136965371j)
03_4,090,03,1,(0.104979305281898-0.00447646657812095j)
03_4,080,03,1,(0.10361884019648-0.00488454662396052j)
03_4,070,03,1,(0.102974175717352-0.00493630416311021j)
03_4,060,03,1,(0.102553053261839-0.00511318636369905j)
03_4,050,03,1,(0.101079500306815-0.00337733254694268j)
03_4,040,03,1,(0.101338310788655-0.00276396939637902j)
03_4,030,03,1,(0.102290895233301-0.0030387674346949j)
03_4,020,03,1,(0.105136856885837-0.00342160950835476j)
03_4,010,03,1,(0.111926366258595-0.00482627929005659j)
03_5,100,03,1,(0.104567384870781-0.00346957355292457j)
03_5,090,03,1,(0.102868409606731-0.00429780934116092j)
03_5,080,03,1,(0.101700642547825-0.00459330835877854j)
03_5,070,03,1,(0.101088666809028-0.00479194922844721j)
03_5,060,03,1,(0.100819411699998-0.00510600826059318j)
03_5,050,03,1,(0.0993709811554957-0.00320659421543787j)
03_5,040,03,1,(0.0998966550168488-0.00278660638211554j)
03_5,030,03,1,(0.10104795696118-0.00301021006164887j)
03_5,020,03,1,(0.103586910158566-0.00345111656212379j)
03_5,010,03,1,(0.110778776863994-0.00471803553046386j)
03_6,100,03,1,(0.104545657812932-0.00342173068841138j)
03_6,090,03,1,(0.10295096884645-0.00423369468337174j)
03_6,080,03,1,(0.101977711351685-0.00457455612511452j)
03_6,070,03,1,(0.101326302623765-0.00466040679198619j)
03_6,060,03,1,(0.101358317829227-0.00498943470868343j)
03_6,050,03,1,(0.0995006969000258-0.00307479998005869j)
03_6,040,03,1,(0.0994427857345983-0.00263657475896873j)
03_6,030,03,1,(0.100576646827748-0.00293282026304767j)
03_6,020,03,1,(0.103551295445587-0.00326749413013954j)
03_6,010,03,1,(0.114165051904904-0.00503046527897124j)
03_7,100,03,1,(0.104464643695745-0.00347051453093372j)
03_7,090,03,1,(0.103081165904333-0.00438037383496067j)
03_7,080,03,1,(0.10228169281062-0.00463814097682936j)
03_7,070,03,1,(0.102159075958546-0.00481127361616103j)
03_7,060,03,1,(0.102340903649384-0.00511097420735406j)
03_7,050,03,1,(0.100794265272497-0.00328143149371459j)
03_7,040,03,1,(0.101005597724038-0.00269414108859012j)
03_7,030,03,1,(0.102600978137357-0.00300792507799165j)
03_7,020,03,1,(0.105894788812347-0.00342563132368247j)
03_7,010,03,1,(0.114086916276536-0.00496707659256058j)
03_8,100,03,1,(0.103808016699907-0.00342445049194334j)
03_8,090,03,1,(0.1031811501658-0.00439994963741604j)
03_8,080,03,1,(0.102415448380396-0.00464783802874311j)
03_8,070,03,1,(0.102197315294622-0.00492649592649382j)
03_8,060,03,1,(0.10181303854031-0.00498371015610426j)
03_8,050,03,1,(0.100221182752608-0.00323039533763941j)
03_8,040,03,1,(0.100401326891019-0.00275357825138386j)
03_8,030,03,1,(0.10283666200945-0.00289113688327407j)
03_8,020,03,1,(0.107305365406486-0.00337086007306335j)
03_8,010,03,1,(0.116524500920308-0.00512819796034946j)
03_9,100,03,1,(0.102946147881178-0.00315362998129831j)
03_9,090,03,1,(0.102572071014504-0.00422171612376727j)
03_9,080,03,1,(0.101368926084873-0.00456249885758561j)
03_9,070,03,1,(0.10087548462198-0.0046627046638054j)
03_9,060,03,1,(0.100285556409366-0.00504352787294187j)
03_9,050,03,1,(0.0990214242508561-0.00318209351787578j)
03_9,040,03,1,(0.101104504385677-0.00281984420862098j)
03_9,030,03,1,(0.102583833609822-0.00308514169781655j)
03_9,020,03,1,(0.106414026002782-0.0035883198579651j)
03_9,010,03,1,(0.11569459821971-0.00529256178105547j)
02_4,100,02,2,(0.108937261564314-0.00297610495552434j)
02_4,090,02,2,(0.104519026187309-0.00312879276980711j)
02_4,080,02,2,(0.103722198472244-0.00351958484799974j)
02_4,070,02,2,(0.102948709739018-0.00358984486278265j)
02_4,060,02,2,(0.101676142093249-0.00339499874588338j)
02_4,050,02,2,(0.101665944211379-0.00242446489004803j)
02_4,040,02,2,(0.102672927413658-0.00209772474647037j)
02_4,030,02,2,(0.103098472700234-0.00201298938786395j)
02_4,020,02,2,(0.106296067447911-0.00238087581975463j)
02_4,010,02,2,(0.114258407298491-0.00423457967097521j)
02_5,100,02,2,(0.107830905287562-0.00288530463325991j)
02_5,090,02,2,(0.103748567204891-0.00319527655929934j)
02_5,080,02,2,(0.102794006607822-0.00364185336942149j)
02_5,070,02,2,(0.102568526551846-0.00364771343376086j)
02_5,060,02,2,(0.101632225070895-0.00341317625002377j)
02_5,050,02,2,(0.101506525478995-0.00230945117861043j)
02_5,040,02,2,(0.102536073746635-0.00208087067763822j)
02_5,030,02,2,(0.103062067228138-0.00210376939427036j)
02_5,020,02,2,(0.106616993867913-0.00263760986822948j)
02_5,010,02,2,(0.113858818940122-0.00421702424299853j)
02_6,100,02,2,(0.107240571347642-0.0028777552726259j)
02_6,090,02,2,(0.105033917216972-0.00327259140582106j)
02_6,080,02,2,(0.104265017391613-0.00360438670025609j)
02_6,070,02,2,(0.103397570085174-0.00375651819533846j)
02_6,060,02,2,(0.102642994356309-0.00353064774042387j)
02_6,050,02,2,(0.102441690482426-0.00227167530345217j)
02_6,040,02,2,(0.102660505056314-0.00208734945124059j)
02_6,030,02,2,(0.10451134205435-0.00220997727907623j)
02_6,020,02,2,(0.10685486973614-0.00262066396287121j)
02_6,010,02,2,(0.116169330941569-0.00429664528608898j)
02_7,100,02,2,(0.106998930070282-0.00282568299254558j)
02_7,090,02,2,(0.102679650833185-0.00321451697141951j)
02_7,080,02,2,(0.102010334644595-0.00347995770081502j)
02_7,070,02,2,(0.101027021378338-0.00342471473992676j)
02_7,060,02,2,(0.100506697221672-0.00323232678631894j)
02_7,050,02,2,(0.100070755358461-0.0022698425744602j)
02_7,040,02,2,(0.0999583141889829-0.00202620111866124j)
02_7,030,02,2,(0.101335041678651-0.00206723599387754j)
02_7,020,02,2,(0.103711137126224-0.00246552950588245j)
02_7,010,02,2,(0.111410308612294-0.00413653075620915j)
02_8,100,02,2,(0.103347876395392-0.00283799663856076j)
02_8,090,02,2,(0.0996874171105469-0.00307101845762821j)
02_8,080,02,2,(0.0996743767387095-0.00352102167144549j)
02_8,070,02,2,(0.0990153477162033-0.00359736853959864j)
02_8,060,02,2,(0.0986376485714036-0.00336072205062245j)
02_8,050,02,2,(0.0976984601777229-0.0023236593670714j)
02_8,040,02,2,(0.0982925825247496-0.00181174946854117j)
02_8,030,02,2,(0.0998694432608842-0.00208552980419671j)
02_8,020,02,2,(0.101848125047947-0.00242999137086923j)
02_8,010,02,2,(0.109555516022346-0.00415198876292874j)
02_9,100,02,2,(0.103299771972989-0.00267208598223968j)
02_9,090,02,2,(0.100914084373345-0.00285005816670547j)
02_9,080,02,2,(0.100280467875293-0.00349680248221115j)
02_9,070,02,2,(0.10002317967683-0.00354001631229726j)
02_9,060,02,2,(0.098956407333479-0.00337791425313066j)
02_9,050,02,2,(0.0983613083745415-0.00224144904147548j)
02_9,040,02,2,(0.0991148172831214-0.00198429650894613j)
02_9,030,02,2,(0.100460307823012-0.00200878973300996j)
02_9,020,02,2,(0.103228164149909-0.00245961107290575j)
02_9,010,02,2,(0.110774981775452-0.00415773102942535j)
03_4,100,03,2,(0.107627925644025-0.00269830550198192j)
03_4,090,03,2,(0.103673465657959-0.00310358891951169j)
03_4,080,03,2,(0.102229890818482-0.00326925342469368j)
03_4,070,03,2,(0.101393664440603-0.00335523812728371j)
03_4,060,03,2,(0.100757540545891-0.00330263519299347j)
03_4,050,03,2,(0.100062881359574-0.00208459320109828j)
03_4,040,03,2,(0.100531633576541-0.00184114470888638j)
03_4,030,03,2,(0.101515617160573-0.00209962429783309j)
03_4,020,03,2,(0.104077993876774-0.00222495987307119j)
03_4,010,03,2,(0.11041033847735-0.00378141334944255j)
03_5,100,03,2,(0.103748974221951-0.00262779024254777j)
03_5,090,03,2,(0.101588263369603-0.00305084533455286j)
03_5,080,03,2,(0.100404278156018-0.00323150911379714j)
03_5,070,03,2,(0.0996695829092127-0.00330865101226644j)
03_5,060,03,2,(0.0990752766271095-0.00327059359682321j)
03_5,050,03,2,(0.0986126958570621-0.00210806274587197j)
03_5,040,03,2,(0.0991912333912143-0.00184541630855739j)
03_5,030,03,2,(0.100368166309478-0.00191147444453247j)
03_5,020,03,2,(0.102544876904627-0.00230455942494938j)
03_5,010,03,2,(0.109272655448008-0.00386465703737758j)
03_6,100,03,2,(0.103787184443352-0.00249397603129918j)
03_6,090,03,2,(0.101625898332105-0.00281189885476342j)
03_6,080,03,2,(0.10050602241441-0.00318538974311818j)
03_6,070,03,2,(0.0999630146261843-0.00307510767617775j)
03_6,060,03,2,(0.0996680124805415-0.00322766845754615j)
03_6,050,03,2,(0.0988792245675475-0.00206848250063142j)
03_6,040,03,2,(0.098832921213052-0.00184308050738702j)
03_6,030,03,2,(0.0999034121285074-0.00186903351246803j)
03_6,020,03,2,(0.10242622035449-0.00232656213709631j)
03_6,010,03,2,(0.112655126782059-0.00419412270627828j)
03_7,100,03,2,(0.103837453673463-0.00239548712716042j)
03_7,090,03,2,(0.102058046428946-0.00295341698386149j)
03_7,080,03,2,(0.100861529053152-0.0033100643006409j)
03_7,070,03,2,(0.100777619895459-0.00329350860467436j)
03_7,060,03,2,(0.100545762456684-0.00336829553633653j)
03_7,050,03,2,(0.0998876785485387-0.00210669387882462j)
03_7,040,03,2,(0.100516124800309-0.00177620707823314j)
03_7,030,03,2,(0.101833617772332-0.0018840236620574j)
03_7,020,03,2,(0.105025220697787-0.0024388777270521j)
03_7,010,03,2,(0.112467769633824-0.00406659434060792j)
03_8,100,03,2,(0.103002611288973-0.00254318554063218j)
03_8,090,03,2,(0.101938898458074-0.00305170456530709j)
03_8,080,03,2,(0.101054127167609-0.00322824091885341j)
03_8,070,03,2,(0.100662245111372-0.00329218732977967j)
03_8,060,03,2,(0.100138624830908-0.00319798276952138j)
03_8,050,03,2,(0.0993795236466574-0.0020880503516563j)
03_8,040,03,2,(0.0998104069421421-0.00175003929642075j)
03_8,030,03,2,(0.101918584944135-0.00195852445112718j)
03_8,020,03,2,(0.106272063961663-0.00247572559440035j)
03_8,010,03,2,(0.115002383925068-0.00435772994027898j)
03_9,100,03,2,(0.102451688646089-0.00246889638879019j)
03_9,090,03,2,(0.101231119453733-0.00303910193302478j)
03_9,080,03,2,(0.100137347308104-0.00323723149525064j)
03_9,070,03,2,(0.0993799793260817-0.00316749852118769j)
03_9,060,03,2,(0.0985860707890082-0.00325433941850211j)
03_9,050,03,2,(0.0981859630294418-0.0020777732053184j)
03_9,040,03,2,(0.10018243099573-0.00193317328867882j)
03_9,030,03,2,(0.101950359380401-0.00189299656811781j)
03_9,020,03,2,(0.105234670306365-0.00249174207277057j)
03_9,010,03,2,(0.113917115792498-0.00447927052876127j)
02_4,100,02,3,(0.108215230040267-0.00244909614256069j)
02_4,090,02,3,(0.10372882565395-0.00254430498237004j)
02_4,080,02,3,(0.102851631906743-0.00279886952108034j)
02_4,070,02,3,(0.102107052080037-0.00300485584084893j)
02_4,060,02,3,(0.101072970827681-0.00249293342283844j)
02_4,050,02,3,(0.101108465751825-0.00185808732693678j)
02_4,040,02,3,(0.10210330493352-0.00155548436942884j)
02_4,030,02,3,(0.102843428191677-0.00171297642640014j)
02_4,020,02,3,(0.105806006321248-0.00202677055090474j)
02_4,010,02,3,(0.11324307669151-0.00380900215780517j)
02_5,100,02,3,(0.107004290033502-0.0024582922907311j)
02_5,090,02,3,(0.102957341398953-0.0026305022254584j)
02_5,080,02,3,(0.10196510458502-0.00270165646751416j)
02_5,070,02,3,(0.101454979732034-0.00271818349941408j)
02_5,060,02,3,(0.101316939384792-0.00262457801306024j)
02_5,050,02,3,(0.101057639935484-0.00170651317808003j)
02_5,040,02,3,(0.102161527067931-0.00156907281122103j)
02_5,030,02,3,(0.102788819610199-0.00161134723348554j)
02_5,020,02,3,(0.106304166921899-0.00202853158753161j)
02_5,010,02,3,(0.112701688233857-0.00396402578074181j)
02_6,100,02,3,(0.106597151420199-0.0022949183345226j)
02_6,090,02,3,(0.104411123444915-0.00259082805139235j)
02_6,080,02,3,(0.103386768274468-0.00277855684962312j)
02_6,070,02,3,(0.102477800981076-0.00283278281533018j)
02_6,060,02,3,(0.102312208996181-0.00265761176452012j)
02_6,050,02,3,(0.102127690564543-0.00181850400446455j)
02_6,040,02,3,(0.102250599189712-0.0015339361177184j)
02_6,030,02,3,(0.104234810284391-0.00161877539083545j)
02_6,020,02,3,(0.10652023537189-0.00202930610352454j)
02_6,010,02,3,(0.114960993974364-0.00437934469937773j)
02_7,100,02,3,(0.106260006775355-0.00235085995351182j)
02_7,090,02,3,(0.102031272774422-0.00258604489617227j)
02_7,080,02,3,(0.101174111265918-0.00275587010533891j)
02_7,070,02,3,(0.100344474461919-0.00277156184994765j)
02_7,060,02,3,(0.0999786990778599-0.00260307386981708j)
02_7,050,02,3,(0.0994403947804668-0.00180720594906846j)
02_7,040,02,3,(0.099661141604674-0.00136927119384958j)
02_7,030,02,3,(0.101024001964827-0.00171038876626577j)
02_7,020,02,3,(0.103377125420563-0.00198454831441236j)
02_7,010,02,3,(0.110346810364188-0.00384846576078875j)
02_8,100,02,3,(0.102514404625533-0.00224897768671234j)
02_8,090,02,3,(0.0990058872627855-0.00254916796006008j)
02_8,080,02,3,(0.0988655828662487-0.00283717435714895j)
02_8,070,02,3,(0.0982859068944979-0.00274465084923758j)
02_8,060,02,3,(0.0979864467523672-0.00265318309797064j)
02_8,050,02,3,(0.0972655252072094-0.00171110566902867j)
02_8,040,02,3,(0.0979839787863515-0.00148981644090137j)
02_8,030,02,3,(0.0994802396474709-0.0015587655603518j)
02_8,020,02,3,(0.101380717935417-0.00203742218045598j)
02_8,010,02,3,(0.10846551772025-0.0037724116010734j)
02_9,100,02,3,(0.102387439619728-0.00215574295560626j)
02_9,090,02,3,(0.100090156043949-0.00257247444243485j)
02_9,080,02,3,(0.0993417666234198-0.00257731745590198j)
02_9,070,02,3,(0.0992493522623741-0.00274137710407824j)
02_9,060,02,3,(0.0985079014676668-0.00240093150060635j)
02_9,050,02,3,(0.0980460579104717-0.00164590782970951j)
02_9,040,02,3,(0.0989215597546765-0.00143357773036347j)
02_9,030,02,3,(0.100249997206193-0.0014898661152572j)
02_9,020,02,3,(0.10299751433501-0.00191434385188952j)
02_9,010,02,3,(0.109700540501564-0.00379522864578564j)
03_4,100,03,3,(0.10688463860712-0.002149797250191j)
03_4,090,03,3,(0.103123566133513-0.00242474867575125j)
03_4,080,03,3,(0.101525325082339-0.00256242572691033j)
03_4,070,03,3,(0.100702636441986-0.00249930379365599j)
03_4,060,03,3,(0.100356084308141-0.00225514451555281j)
03_4,050,03,3,(0.0997294324082766-0.00161572304485759j)
03_4,040,03,3,(0.100258072550906-0.00143771018228744j)
03_4,030,03,3,(0.101271932323575-0.00143153779053824j)
03_4,020,03,3,(0.103777787394666-0.0018720168029209j)
03_4,010,03,3,(0.109337317920835-0.00345075156566351j)
03_5,100,03,3,(0.102864003296497-0.0020149910880576j)
03_5,090,03,3,(0.100936607559035-0.00234035399289783j)
03_5,080,03,3,(0.099635235725858-0.00240061148331902j)
03_5,070,03,3,(0.0990424890971679-0.0024444036959336j)
03_5,060,03,3,(0.0987631317113393-0.00229043048208931j)
03_5,050,03,3,(0.0982495180616895-0.00150741604726159j)
03_5,040,03,3,(0.0988582441692185-0.00137997537485977j)
03_5,030,03,3,(0.100022025724691-0.00149801383342915j)
03_5,020,03,3,(0.102231114993004-0.00194222606725762j)
03_5,010,03,3,(0.108393410876568-0.00363416242666925j)
03_6,100,03,3,(0.103271395145922-0.00192602166389229j)
03_6,090,03,3,(0.100850943220255-0.00211587096225007j)
03_6,080,03,3,(0.0998783718842725-0.0024260969139684j)
03_6,070,03,3,(0.0992910752474673-0.00248264124163021j)
03_6,060,03,3,(0.0992961044503849-0.00222611850651084j)
03_6,050,03,3,(0.0984027069740693-0.0014637694007588j)
03_6,040,03,3,(0.0986281049922825-0.00142409135360256j)
03_6,030,03,3,(0.0995034767641478-0.00138608060190466j)
03_6,020,03,3,(0.101975715335348-0.00160836734500524j)
03_6,010,03,3,(0.111638380977377-0.00404695803693469j)
03_7,100,03,3,(0.10343437000779-0.00200484433134803j)
03_7,090,03,3,(0.101263334302543-0.0023794290764474j)
03_7,080,03,3,(0.100116751553891-0.00243181015069651j)
03_7,070,03,3,(0.100101471048377-0.00253560743557284j)
03_7,060,03,3,(0.100014027839098-0.00228642599523522j)
03_7,050,03,3,(0.0994900759418774-0.0014986844732068j)
03_7,040,03,3,(0.100198304087514-0.00140106978689711j)
03_7,030,03,3,(0.101604432314359-0.00157922495631971j)
03_7,020,03,3,(0.104450666336505-0.00190528204054426j)
03_7,010,03,3,(0.111400482574902-0.00370773853572422j)
03_8,100,03,3,(0.102379825169084-0.0019788887287754j)
